suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
5,102710525,300,1,7894522
3,102710525,1000,1,7894521
5,102710732,8000,1,7894565
5,102710709,6550,4,7894557
5,102710929,6000,1,7894603
5,102710636,1000,1,7894544
12,102710900,6000,1,7894598
16,102710900,16000,9,7894599
5,102710460,3000,1,7894503
14,102711503,13000,9,7895294
12,102711503,4800,1,7895293
5,102711254,1000,1,7895246
5,102710437,100,1,7894499
5,102711251,1000,1,7895244
5,102710705,1000,1,7894555
5,102711555,20000,1,7895308
5,104691010,3000,1,8185346
1,104692485,40000,1,8185186
5,104692485,6000,1,8185389
2,104692485,2000,1,8185388
16,104689084,20000,9,8185271
5,104696522,8000,1,8185499
17,104696414,,,8185478
5,105654245,40100,1,8330475
12,105655017,14000,1,8331284
15,105655017,65000,9,8331285
12,105651358,1000,1,8330073
7,105651358,6000,9,8330072
17,105651437,,,8330088
8,105666000,2000,2,8332017
12,98243330,1000,1,7293768
5,98243330,1000,1,7294208
5,98655034,1000,1,7353132
5,98246472,1792000,1,7294351
17,98246371,,,7293931
8,98246236,19500,9,7294330
5,98246270,5000,1,7294338
5,98246560,21000,1,7294370
4,98246560,43000,1,7293986
12,98245810,16000,1,7293954
12,98246600,500,1,7293991
12,98243535,1300,1,7293801
12,98243535,2000,9,7293802
12,98245715,4750,1,7293939
2,98245726,200,1,7293942
5,98245726,1000,1,7293943
1,98245726,600,1,7293941
5,98243583,600,1,7293809
16,98245735,4750,4,7293944
14,98245735,1000,9,7294344
5,98655012,1000,1,7353127
12,98246377,15000,1,7293933
5,98245576,2000,1,7294333
16,98245576,9000,9,7293914
12,98244142,1000,1,7293873
5,98245798,44000,9,7293950
17,98245569,,,7293911
17,98653068,,,7353458
5,98244360,14400,1,7294242
5,98241549,1000,1,7293664
1,98245838,200,1,7293959
17,98245803,,,7293951
17,98247365,,,7294050
15,98244926,7000,9,7294302
17,98245565,,,7293909
12,98242441,12700,1,7293108
2,98242441,3000,1,7293104
5,98242441,2400,1,7293106
12,98246235,490,1,7294329
1,98245871,100,1,7293969
16,98241561,9500,1,7293667
4,98245705,1130,1,7293936
5,99115545,47000,1,7414352
5,98246552,3000,1,7294368
4,99319695,500,1,7441893
12,99319695,500,1,7441894
12,99320579,8600,1,7442434
17,99332721,,,7443104
5,98246598,5000,1,7293989
5,98655841,4000,1,7353571
5,98654230,1000,1,7353048
12,98655030,3700,1,7353130
5,98653486,4000,1,7353448
17,98245571,,,7293912
12,98243322,1500,1,7294206
15,98243322,1000,9,7293765
12,99321322,800,1,7441985
2,99115548,15500,1,7414355
5,98242294,1000,1,7293666
5,98655832,3200,1,7353567
12,98655832,1200,1,7353568
4,100610390,1000,1,7615693
16,100610390,1000,1,7615695
12,100610390,1000,1,7615694
12,105651122,21700,1,8330255
5,100609804,569400,1,7615716
1,100609804,2500,1,7615715
5,100615620,500,1,7616052
12,100615620,10,1,7616053
5,99839179,1000,1,7511783
17,99834402,,,7511112
5,102709147,10000,1,7894454
4,105131459,4000,1,8251218
8,105131489,1000,1,8251223
5,104691396,3700,1,8185151
5,104691365,12500,1,8185147
17,104691365,3810,1,8185148
5,105131042,3000,1,8252200
12,105131042,400,1,8251222
12,105131470,100,1,8251220
12,105131052,29110,1,8251224
16,105131052,212000,1,8252201
12,105655044,5000,1,8331288
5,105131450,1000,1,8251217
5,105655132,1000,1,8331298
12,105655370,7100,1,8330598
5,105665996,1000,1,8332016
5,105666313,1000,1,8332014
12,105666313,1000,1,8332513
12,99115333,1200,1,7413860
5,98655472,4340,1,7353537
5,98653882,13000,1,7353486
13,98653882,17750,9,7353487
1,98656787,4100,1,7354224
15,99118796,7000,9,7414037
7,99118796,2000,9,7414036
12,99120236,900,1,7414079
14,99121927,61000,9,7414146
16,99121927,77000,9,7414693
5,99118174,1000,1,7414029
1,99119428,8000,1,7414529
4,99119500,200,1,7414542
5,99123335,2000,1,7414179
1,98655462,500,1,7353534
4,99119446,400,1,7414534
7,99118846,1000,9,7414525
12,99119407,500,1,7414526
5,98655765,1000,1,7353555
8,105131385,1000,1,8251211
5,105131385,1000,1,8251210
17,99119448,,,7414535
5,99118789,1500,3,7414034
5,99322429,2000,1,7442514
12,99321111,13000,1,7442494
1,99321111,7000,1,7442492
5,99321111,14000,1,7442493
12,98655815,500,1,7353564
4,99324495,300,1,7442621
17,99322882,,,7442562
12,98653775,500,1,7353041
16,98655051,50300,1,7353574
15,99116268,4000,9,7413879
12,99116268,10,1,7414344
16,99116268,1000,9,7414345
13,98655807,35000,9,7353562
12,98653810,500,1,7353478
12,99119451,750,1,7414537
8,98653761,3000,9,7353472
12,98653761,5300,1,7353473
12,98652411,2540,1,7352987
5,98653512,10000,1,7353027
12,98654717,15300,1,7353094
17,98655861,3000,1,7353575
5,98655041,10000,1,7353133
16,98655054,4000,9,7353138
2,98655054,1000,1,7353136
12,98655054,3000,1,7353137
5,99320017,10000,4,7441945
4,99119449,200,1,7414536
4,99122454,1000,1,7414190
2,99115555,14000,1,7414356
12,99320058,21300,1,7441956
2,99119388,1500,1,7414522
12,99118760,1000,1,7414517
15,99118760,3000,9,7414032
1,99119317,14800,1,7414519
17,99330753,,,7443012
5,99326100,3000,1,7443276
17,99320750,,,7442451
17,100623801,,,7617561
12,99833904,15000,1,7511119
12,99833925,117600,1,7511362
12,99833927,14900,1,7511363
16,99833913,5000,9,7511359
5,104698251,1000,1,8186319
5,104692630,75000,1,8185393
2,104692630,12000,1,8185392
1,104692630,900,1,8185188
5,99837150,731000,1,7512344
14,99837150,137500,9,7512345
2,99837150,12200,1,7512343
5,99839209,4000,1,7512362
8,104698263,1000,9,8185577
4,104698263,700,1,8185576
17,104697313,,,8185573
5,104697352,5900,1,8185579
12,104697352,6600,1,8185580
14,104697352,2000,9,8185581
12,104696886,100,1,8185528
12,104697323,16000,1,8185575
5,104697323,20000,1,8185574
5,104698265,1000,1,8186321
17,104692673,,,8185191
5,104698258,1000,1,8186320
12,104692000,500,1,8185192
5,104697344,10000,1,8185578
16,105666368,1000,9,8332023
5,105131386,200,1,8251212
7,99120040,1000,9,7414594
12,99120668,58000,9,7414640
4,99123390,2000,9,7414187
5,99123390,1000,1,7414188
16,99119215,27000,9,7414506
5,99123289,800,1,7414723
12,99119909,1000,1,7414582
12,99119909,1000,9,7414583
4,99119909,1000,1,7414581
12,99123333,2200,1,7414731
5,99115392,500,1,7414333
5,99122370,1500,1,7414178
5,99324521,39650,4,7442110
12,99321151,176000,1,7441982
5,99324493,1000,1,7442620
5,99320904,10000,9,7442473
12,99119860,1000,1,7414078
5,99123290,28800,1,7414724
5,99120176,19000,1,7414613
2,99117547,2000,1,7414452
5,99118187,1000,1,7413983
5,99115148,3000,1,7413865
4,99119249,500,1,7414514
12,99119249,6700,1,7414515
5,99329860,1000,10,7442985
12,99326867,3000,1,7442786
12,99119248,37500,1,7414511
5,99119248,10000,1,7414510
16,99119248,26500,9,7414512
5,99323733,6200,1,7442111
8,99321608,57000,9,7442017
1,99321608,300,1,7442015
5,99321608,200,1,7442016
5,99322618,28000,1,7442540
1,99324523,21000,1,7442623
5,99324523,1000,1,7442625
2,99324523,4000,1,7442624
12,99321632,14000,1,7442022
12,99123386,14800,9,7414740
5,99324538,2000,1,7442628
12,99321613,14300,1,7442018
12,99119831,1000,1,7414577
5,99123284,21600,1,7414721
12,99123405,350,1,7414743
16,99123405,2000,9,7414745
5,99123405,40120,1,7414742
1,99120221,19300,1,7414076
17,99119916,,,7414081
12,99119518,1000,1,7414543
12,99119862,1000,1,7414579
5,99120492,2000,1,7414609
17,99120646,,,7414635
2,99123367,1430,1,7414737
17,99120657,,,7414636
8,99123288,6000,9,7414722
5,99123288,1000,3,7414177
12,99119530,3100,1,7414547
5,99119530,2370,1,7414546
12,99330425,15100,1,7442972
12,99123371,1000,1,7414184
5,99326404,1000,1,7442724
12,99326404,61000,1,7442725
12,99834403,230,1,7511113
12,99833902,15000,1,7511355
12,99833901,16000,1,7511354
5,99834223,2000,1,7511315
1,99834415,400,1,7511118
12,104692053,1000,1,8185397
15,104692053,53000,9,8185398
18,104696416,,,8185481
2,104696416,11200,1,8185480
1,104696416,11000,1,8185479
5,105130930,3000,1,8251185
12,105130930,29700,1,8251186
12,104698239,3000,1,8186318
5,104698234,3000,1,8186317
5,104698249,2000,1,8185572
5,104698233,3200,1,8186316
5,104697311,15000,1,8185571
5,104697290,1000,1,8185569
5,104697293,1000,1,8185570
5,104692716,2000,1,8185396
5,105666092,1500,4,8332039
5,105666506,200,1,8332549
12,105656231,7800,1,8331309
12,99330959,1000,1,7443036
5,99330959,1000,1,7443035
12,99330942,3000,1,7443031
15,99324883,1000,9,7442668
12,99324883,500,1,7442667
5,99328626,1000,1,7442888
5,99324666,1000,1,7442650
12,99327061,300,1,7442808
2,105666681,13400,1,8332577
5,99324862,5950,4,7442665
12,99330452,1500,1,7442973
5,99331390,19000,1,7443555
12,99331390,5500,1,7443556
5,99329963,22590,1,7443510
16,99329963,22000,9,7443511
12,99329220,16300,1,7443450
17,99325233,,,7442168
5,99328879,4000,1,7442922
1,99328879,4500,1,7442921
17,99323853,,,7442127
2,99325705,1300,1,7443223
12,99324597,250,1,7442638
1,99324980,1000,1,7442679
12,99329222,2000,1,7443451
5,99331398,125000,1,7443557
12,99329218,14600,1,7443449
2,99323769,4000,1,7442115
17,99327354,,,7443316
16,99327207,14000,9,7443295
1,99329261,1000,1,7443456
5,99331955,1000,1,7443600
12,99327117,1000,1,7443314
12,99323856,10,1,7442128
5,99323938,27440,1,7442134
8,99323938,7000,9,7442136
12,99324840,100,1,7442152
12,99328632,1000,1,7442890
5,99327058,250,1,7442807
12,99326104,1500,1,7442788
16,99326104,5000,9,7442789
1,99837146,14500,1,7512342
5,100617530,15110,1,7616168
4,99838255,400,1,7511636
5,100617465,1000,1,7616155
12,99833895,9930,1,7511353
17,99837155,,,7511639
5,99839211,117000,1,7511655
5,99833833,1000,1,7511104
1,99833892,1000,1,7511115
5,99833832,2000,1,7511340
1,100622102,100,1,7617423
17,101808463,,,7777518
17,100614433,,,7616828
16,100617527,1116000,9,7616167
12,100617026,1000,1,7617044
12,100610034,6000,1,7616636
5,100610034,7100,1,7616635
12,101808477,1000,1,7777521
4,101805729,200,1,7776795
13,100617573,1000,1,7616175
12,99838325,21000,1,7511648
5,99833877,200,3,7511350
5,99835424,170000,1,7511409
15,99834245,5000,9,7511085
17,99833956,,,7511123
12,99833872,2780,1,7511349
5,99833872,3160,1,7511348
12,99833881,500,1,7511352
4,99833881,2000,1,7511111
5,99839217,1000,1,7512366
17,99835431,,,7511410
17,99833894,1000,9,7511116
12,99833894,100,1,7511114
5,99834748,11350,1,7511182
5,99834400,2300,1,7511351
4,101809073,1000,1,7776957
5,104698227,3600,1,8186315
17,104695550,,,8186262
5,104697277,1000,1,8185565
5,104691214,700,1,8185325
12,104696434,1900,1,8185483
12,104698228,1000,1,8185566
5,104697279,1000,1,8185568
12,104692139,1385000,1,8185193
13,104697278,1000,1,8185567
5,105667196,1000,1,8332055
4,105649887,1000,1,8330198
12,99837199,100,1,7511506
5,99837199,200,1,7512259
12,99835650,1300,1,7512207
5,99838421,6000,3,7511672
4,99839188,1000,1,7512357
15,99839805,25000,9,7511785
5,100617541,1000,1,7616169
4,100623846,700,1,7617568
8,100614307,10000,9,7615921
5,100610903,8700,1,7616655
12,100614301,900,1,7616811
1,100622780,100,1,7618377
1,100615540,29300,1,7616036
5,100615540,2100,8,7616038
5,100615425,1000,1,7616006
8,100615425,1000,1,7616007
5,100615469,8000,3,7616016
12,100617561,2000,9,7617051
14,100617561,5000,9,7616171
5,100617561,1000,1,7617050
12,100621457,14200,1,7617359
12,99842718,1000,1,7512597
5,100610143,8730,1,7615769
17,99838528,,,7511696
5,100617570,1000,3,7616174
1,100621448,1500,1,7617356
4,100621448,100,1,7617357
5,100621448,2900,1,7617358
12,99838496,1000,1,7511689
15,99838654,5000,9,7511709
12,99841772,1500,1,7512578
5,100615444,2000,1,7616009
4,99841471,1140,1,7512532
8,99838671,5000,9,7511715
5,99835421,8100,1,7511408
2,99839252,12000,1,7511670
12,99834681,2000,9,7511164
16,99834681,3000,9,7511397
2,99841472,1000,1,7512533
1,100621412,1100,1,7617353
5,100615499,1000,1,7616026
5,100622857,1410,1,7618400
12,100615439,1200,1,7616008
2,100615175,3800,1,7616049
12,100615175,16000,1,7616050
12,100613725,3110,1,7615920
4,100621411,2000,1,7618251
5,100617188,4400,1,7616120
17,101805081,,,7776796
5,100615522,1000,9,7616029
17,100617102,,,7616177
5,100615120,4000,1,7616042
12,100615120,1500,1,7616043
12,99839319,1400,1,7511688
4,99838662,2200,1,7511710
5,99838662,100000,1,7511712
8,99842728,6000,9,7512598
12,99838669,1330,1,7511714
16,99839343,1000,1,7511692
12,99842228,1000,1,7511936
5,99839046,100,1,7511761
5,99842699,60000,1,7512000
12,101809020,480,1,7777592
5,101809020,250,1,7777591
8,104697237,1100,1,8185558
12,101810101,10800,1,7777085
8,101810101,23000,9,7777084
17,101808107,,,7776951
5,102706101,600,1,7893750
12,102709935,10,1,7894429
16,104693002,4000,9,8185404
5,104695878,28700,1,8185527
12,104695561,14500,9,8186263
1,104695561,5900,1,8185482
5,104697263,46000,1,8186313
2,104698217,500,1,8186310
5,104698217,2500,1,8186311
12,104698217,500,1,8186312
5,104697276,1000,1,8185562
13,104697276,1000,9,8185564
12,104697276,200,1,8185563
12,104697234,1000,1,8185557
5,104697268,1000,1,8185560
5,104697269,1000,1,8185561
5,104697260,3000,1,8186309
5,104698216,1000,1,8186308
15,104693006,10000,9,8185405
5,104698223,1000,1,8186314
12,105650017,2550,1,8330027
5,105666842,1000,1,8332611
17,105666842,12000,9,8332612
5,105652661,8100,1,8330370
13,105652661,61000,9,8330372
12,105652661,77800,1,8330371
5,105655836,186500,1,8330652
15,105652670,1000,9,8330377
12,105652670,1000,1,8330376
16,105725542,2000,9,8341896
7,105666873,24000,9,8332620
2,100622800,16300,1,7618382
8,100623217,1000,9,7617443
12,100623217,1000,1,7618390
5,100622878,18500,1,7617460
15,100622878,37000,9,7618408
12,100622878,10500,1,7618407
5,100623986,1500,1,7618544
12,100623241,1000,1,7617455
8,100623241,2000,1,7617454
12,100623330,11800,1,7618417
12,100621440,720,1,7617355
5,100623245,10000,1,7618402
17,100616627,1200,1,7616103
12,100616627,29190,1,7616102
2,100622890,3200,1,7617472
12,100622890,600,1,7617473
5,100623984,1000,1,7617587
12,100617569,250,1,7616173
5,100621600,1000,1,7617374
4,100622879,30000,1,7617461
5,100623287,1000,1,7617468
8,100623287,32000,9,7617469
12,100623287,27700,1,7617470
4,100623201,200,1,7617438
16,100623201,7000,9,7617439
16,100623226,6000,9,7617449
5,100623226,162600,1,7617448
5,100623327,8000,1,7617487
1,100621370,1000,1,7617351
5,100623267,6000,1,7618410
12,100623333,520,1,7617489
12,100623411,750,1,7617504
4,100617577,2000,1,7616176
12,100623261,4400,1,7617459
12,100623983,500,1,7617586
5,100622927,3300,1,7618418
12,100623979,1000,1,7617585
16,100624676,10000,9,7618554
4,100623414,4390,1,7617506
12,100623240,2000,1,7617453
5,100623240,11500,1,7617452
16,100623309,1000,9,7617481
5,100621581,7000,1,7617371
16,100623282,4000,9,7617467
12,100623282,86600,1,7617465
12,100623282,1000,9,7617466
5,100623227,3050,1,7617450
4,100623308,200,1,7617480
12,100622921,1000,1,7618416
5,100622978,28000,1,7618432
2,100622978,200,1,7618431
12,100623289,500,1,7617471
16,100615497,1000,9,7616897
12,100615497,1000,1,7616896
4,100615497,1000,1,7616025
5,100623332,1300,1,7617488
12,100623268,1000,1,7617462
12,100622778,57600,1,7618375
4,100623295,120,1,7618412
9,100623295,3000,9,7618413
17,100623370,,,7618422
12,100623415,800,1,7617507
12,100620952,8000,9,7618253
5,100620952,45000,1,7617354
12,100620952,1000,1,7618254
1,100622799,9000,1,7618381
12,100622861,2000,1,7618401
5,100622891,1500,1,7617474
2,100623143,146000,1,7618479
1,100623143,7000,1,7618478
5,100623143,4000,1,7618480
8,100622233,1000,9,7618287
12,100622233,1700,1,7618288
1,100622929,1000,1,7618419
12,100622960,2000,1,7618423
5,100624424,1000,1,7618527
5,101805126,14300,1,7777372
5,104698187,1000,1,8186306
16,104698187,4000,9,8186307
17,101806269,,,7777395
12,101809381,500,1,7777636
16,101809381,2000,9,7777637
4,101809377,300,1,7776976
16,101808108,7000,9,7776953
5,101808108,50800,1,7776952
5,101809620,1000,1,7777012
12,101809032,113700,1,7777597
5,102713348,33000,1,7895462
18,104693485,,,8186200
4,104693485,500,1,8186198
8,104693485,3500,9,8186199
2,104693490,1000,1,8186201
5,104693490,1000,1,8186202
5,104693086,10650,1,8185407
12,104693142,1000,1,8185409
2,104696178,15500,1,8186305
12,104698192,2500,1,8185555
5,104698192,1000,1,8185554
16,104698192,17000,9,8185556
12,104696773,12900,1,8185521
5,104697203,20000,1,8185550
8,104696179,1000,9,8185552
8,104693121,68000,9,8185408
12,104693434,5000,1,8185195
12,104693428,1000,1,8185406
5,104689979,115000,1,8185128
5,104696176,3000,1,8185551
5,105651011,1700,1,8330239
5,105651160,1000,1,8330059
12,105666975,1000,1,8332638
17,105666975,3000,1,8332639
5,105667029,1000,1,8332648
12,105655904,1000,1,8330657
16,105650040,13000,9,8330032
15,105651777,3000,9,8330384
5,105651777,12170,1,8330383
5,104694232,7000,1,8185416
4,101806033,1100,1,7776831
5,101811463,5000,1,7777083
5,101809074,7000,3,7777601
5,101806207,6000,1,7777388
12,101809038,500,1,7777598
4,104696931,800,1,8185529
5,104696141,2700,1,8185543
16,104696141,5000,9,8186301
12,101806352,16000,1,7777406
5,101806352,115000,1,7777405
15,101806352,50000,9,7777407
16,101805124,1000,9,7776799
15,101805124,12000,9,7776798
5,101805879,8800,3,7776817
5,101805133,2000,1,7776800
12,101805133,1000,1,7776801
5,101809119,1000,1,7777602
5,101810093,21400,1,7777082
15,101808469,1000,9,7777520
12,101808469,17180,1,7777519
12,101811076,1000,9,7777736
5,101811076,27900,1,7777735
15,101811076,1000,9,7777737
12,101805870,1000,1,7776816
12,101811025,1000,1,7777724
5,101810102,5000,1,7777086
12,101809586,2300,1,7777007
12,101811262,500,1,7777764
15,101809030,4000,9,7777596
8,101809030,4500,9,7777595
12,101806472,1000,9,7777418
5,101806472,1000,1,7777417
17,101805916,17500,9,7776824
5,101805916,14000,1,7777403
12,101805868,1000,1,7776815
8,101806487,7500,9,7777422
5,101806487,163500,1,7777421
12,102710986,7200,1,7894616
15,102712578,1000,9,7894762
12,102716054,6400,1,7895861
12,102712634,1200,1,7894772
12,102712331,760,1,7894696
4,101807311,200,1,7776871
5,102712300,4100,1,7894691
12,102712093,2000,1,7894693
5,102713388,1000,1,7895471
5,102715419,100,1,7895689
12,102711678,1520,1,7894593
5,102711678,2000,1,7894592
12,102712064,300,1,7895403
5,104697185,200,1,8185547
5,104697201,1000,1,8185549
5,104694336,1000,1,8185419
16,104693764,550,1,8186211
12,104690045,1000,1,8185133
12,104689965,500,1,8185127
5,104694386,1000,1,8185420
12,104694386,1000,1,8185421
5,104694231,400,1,8185415
5,104696155,1000,1,8186302
5,104693605,3000,1,8185417
5,104697170,310,1,8185542
12,104697181,1000,1,8185545
5,104697181,1000,1,8185544
12,104697183,1000,1,8185546
5,104694188,900,1,8186203
12,104694188,33300,1,8186204
5,104694354,1000,1,8186208
12,104694354,47200,1,8186209
12,104693642,13700,1,8186205
12,104694321,340,1,8185418
5,104697161,10000,1,8185540
5,104696134,500,1,8186299
12,104696134,600,1,8186300
2,104691420,500,1,8185154
12,104693695,200,1,8186207
12,104693776,1000,1,8186212
17,104693776,1000,1,8186213
5,104693776,2000,1,8185424
12,105655974,1000,1,8330671
4,105735692,1000,1,8343768
5,105668229,1300,1,8332115
15,105652728,1000,9,8330392
5,105652728,3000,1,8330139
4,105652728,2000,1,8330390
12,105667082,1000,1,8332657
5,105667607,1000,1,8332114
5,105656511,200,1,8330667
12,104693971,2000,1,8186225
12,104696128,100,1,8186298
5,104696120,2100,1,8185535
5,102711371,25860,1,7895268
5,102710540,6000,1,7894524
17,105667642,,,8332118
5,105667795,1000,1,8332139
4,104694024,500,1,8186230
5,104694501,5420,1,8185426
15,104694501,1500,9,8185427
12,104693836,320,1,8186216
12,104694555,1000,1,8185436
5,104693989,1000,1,8186226
4,104694120,800,1,8186231
18,104695592,,,8185492
4,104695592,750,1,8185491
2,104695592,14510,1,8185490
5,104696767,1000,1,8185518
17,104693856,,,8185434
1,104693863,200,1,8186218
5,104693924,100,1,8186221
5,104693994,1000,1,8186227
16,104693994,2000,9,8185442
5,104694031,1000,1,8185443
12,104693956,5830,1,8185439
5,104691047,900,1,8185348
12,104693837,1800,1,8186217
12,104694538,500,1,8185435
5,104696122,4000,1,8186297
5,104697156,21000,1,8185537
5,104697148,1000,1,8185536
5,104697158,1000,1,8185539
8,104696104,12000,9,8186296
5,104697157,900,1,8185538
14,104694521,7000,9,8185432
4,104694521,1000,1,8185431
16,104694556,5000,9,8185437
7,104693954,79000,9,8186224
12,104694483,8500,1,8185425
17,104694595,,,8185438
12,104694527,360,1,8185433
5,104694632,60000,1,8185441
17,104694009,220,1,8186228
4,104694022,1000,1,8186229
12,104694755,3000,1,8185444
4,104694803,400,1,8185446
12,104693834,240,1,8186215
5,104694783,200,1,8185445
5,104694520,3000,1,8185428
12,104694520,1000000,1,8185429
15,104694520,4000,9,8185430
5,104694588,900,1,8186223
5,105668339,1600,1,8332673
12,105667694,500,1,8332124
5,104693934,2000,1,8186222
5,105130950,2100,1,8251191
5,105131779,500,1,8251256
12,105131779,500,1,8251257
16,105667766,16000,9,8332131
16,105131905,2000,9,8251270
12,105668360,2500,1,8332675
12,105667804,1000,1,8332141
12,105668394,1000,1,8332679
5,105668260,2000,1,8332669
12,105651796,1800,1,8330142
5,105652804,1000,1,8330403
8,105668321,4500,9,8332121
12,105668321,800,1,8332122
2,105656033,2900,1,8330679
4,105656033,1100,1,8330680
18,105656033,,,8330681
5,105667635,1000,1,8332116
5,97842597,1000,1,7232236
5,96616880,2000,1,7049751
5,96617744,2000,1,7049003
1,96619485,3200,1,7049828
5,96618660,1200,1,7049136
4,98238804,200,1,7293452
5,97091609,500,1,7121515
2,96618431,2000,1,7049107
5,96619432,2000,1,7049824
5,98237748,2000,1,7292852
8,98237748,1000,9,7292853
5,96618279,9600,1,7049798
5,97091682,2000,1,7121532
5,96618291,2000,1,7049087
4,96619371,4000,9,7049108
5,96619679,500,1,7049845
5,97092432,11000,1,7121484
5,97091643,6500,1,7121518
5,97092780,3000,1,7121529
5,97092750,10000,1,7121526
5,96616775,1000,1,7048999
5,96617509,3220,1,7048975
5,96617682,1000,1,7048997
5,96619203,68500,1,7049790
13,96618402,1000,9,7049105
4,97091554,7810,1,7121503
12,97091554,2250,1,7121504
5,96617907,25000,1,7049013
2,96617907,15000,1,7049014
1,96619605,53900,1,7049840
5,96618003,33500,1,7049765
16,96618003,2000,9,7049032
5,96617663,1000,1,7048995
5,97092433,1000,1,7120764
5,96619315,2000,1,7049811
5,97091392,20000,1,7120754
5,96616732,2500,1,7049740
5,96618266,2000,1,7049794
5,97092745,1000,1,7121525
5,96618655,14300,1,7049836
4,97092376,800,1,7121480
12,98238469,1500,1,7293404
5,99114060,12300,1,7414294
2,98649143,800,1,7352878
5,98238371,1000,1,7293396
1,99317984,2300,1,7442366
12,105654209,100,1,8330196
8,97840215,7500,9,7231028
5,97092168,25100,1,7120839
5,97094313,6000,1,7120856
5,97093649,1000,1,7121613
8,97092821,2500,9,7120791
2,97092821,100,1,7121535
5,97091930,1200,1,7121565
5,97840212,1000,1,7231027
5,97093161,3300,1,7120825
5,97094302,4100,1,7121610
12,97841694,80,1,7231324
5,97092834,1200,1,7121536
14,97091728,21000,9,7120794
5,97093191,1000,1,7121570
5,97094303,120000,1,7120853
5,97093247,6500,1,7121575
12,97093211,1500,1,7121571
4,97093211,300,1,7121572
8,97093211,1000,9,7121573
5,97094276,1000,1,7120846
5,97092942,1000,1,7121546
5,97095240,200,1,7121667
5,97091952,31000,1,7120823
5,97092992,1000,1,7121553
5,97093555,1900,1,7121602
5,97093294,9000,1,7120833
4,97092059,800,1,7120832
5,97093789,1300,1,7120864
5,97092053,1000,1,7121577
5,97093002,10,1,7121554
5,97093120,2000,1,7120818
2,97092026,100,1,7121576
5,97093655,2500,1,7121614
5,97092883,300,1,7121544
1,97093480,500,1,7121596
5,97093480,1500,1,7121595
5,97093545,1000,1,7121601
12,97091945,500,1,7120821
16,97091945,17000,9,7120822
5,97093584,7000,1,7120845
16,97093141,9000,9,7121568
5,97093064,7000,1,7121562
5,97092817,1000,1,7121534
12,97091809,100,1,7121548
1,98649715,700,1,7353237
5,98238036,4000,1,7292901
4,104687646,1000,1,8185203
4,105651881,1000,1,8330410
12,97843007,1000,1,7231336
1,97842269,1500,1,7231181
5,97840806,7500,1,7231101
5,97840942,1000,1,7231133
5,97839754,16600,1,7231212
2,97841379,500,1,7231290
4,97841379,10,1,7231291
5,97841441,1000,1,7231299
5,97840761,4500,1,7231091
5,97842351,36000,1,7231195
5,97840363,2700,1,7231046
8,97839723,5000,9,7231209
5,97841285,4000,1,7231275
15,97841285,3000,9,7231276
5,97841455,41000,1,7231301
5,97841093,500,1,7231263
1,97841251,100,1,7231273
5,97840548,28100,1,7231063
7,97840548,26000,9,7231062
5,97843075,3000,1,7231340
12,97840979,1900,1,7231140
15,97840979,9000,9,7231141
5,97841373,2000,1,7232206
5,97840818,100,1,7231231
5,97841907,1000,1,7231341
5,97839890,7500,1,7231233
5,97840160,11000,1,7231266
5,97842303,126500,1,7231187
5,97841475,2000,1,7232227
5,97839768,2000,1,7231214
1,97840020,5900,1,7231135
5,97841059,1200,1,7231153
1,97841059,500,1,7231259
13,97841059,2000,9,7231154
8,97841131,1000,9,7231267
5,97840399,1000,1,7230189
5,97840607,6500,1,7231069
12,97840890,600,1,7231120
5,97840890,500,1,7231121
5,97839864,1000,1,7231227
5,97842493,24300,1,7232211
5,97839613,44900,1,7231200
5,97840940,32800,1,7231132
5,97840071,1000,1,7231257
5,97839448,1100,1,7230179
8,97839448,1500,1,7231035
5,97840670,500,1,7231081
5,97840487,5900,1,7231059
5,97840915,1300,1,7231130
5,97841113,8000,1,7231160
5,97840346,1000,1,7230186
4,98240570,100,1,7293558
5,98240570,1000,1,7292971
5,97842350,1800,1,7231194
5,97840811,400,1,7231103
15,97842504,3000,9,7232215
12,97842504,1000,1,7231300
5,97841849,1000,1,7231337
1,97843192,4400,1,7232294
5,97841082,4500,1,7231157
4,97839960,1000,1,7231127
5,98240360,1000,1,7292949
5,97839603,2000,1,7231199
12,97841480,22100,1,7232229
5,97839952,41000,1,7231241
5,97841423,1000,1,7231295
1,98649781,600,1,7353243
4,98240366,400,1,7293527
5,99320444,1000,1,7442418
5,98649875,800,1,7353247
1,98649726,1250,1,7353242
1,98650207,1000,1,7352881
1,98649763,1000,1,7352884
5,98650264,67500,1,7352887
5,99319494,1000,1,7442408
5,99319675,2100,1,7441889
4,99320468,10,1,7441877
5,99320722,37000,1,7442449
16,104687064,2000,9,8185201
5,104687064,2800,1,8185200
5,97843325,4500,1,7232308
5,97843623,1000,1,7232363
5,97845928,2700,1,7232549
16,97845928,15000,9,7232550
12,97845928,900,1,7232551
1,97846446,100,1,7231529
5,97844415,1000,1,7231403
8,97846304,2000,9,7232545
5,97846304,100,1,7232544
5,97845406,7000,1,7232485
1,97845574,100,1,7232502
5,97847748,34000,1,7232689
5,97844294,39610,1,7231387
15,97846521,1000,9,7231538
5,97846521,1000,1,7231535
16,97845468,1000,9,7232490
5,97847747,18500,1,7232688
1,97843270,2700,1,7232302
