agency_id,incident_id,nibrs_month_id,incident_number,cargo_theft_flag,submission_date,incident_date,report_date_flag,incident_hour,cleared_except_id,cleared_except_date,incident_status,data_home,ddocname,orig_format,ff_line_number,did
15663,73065903,6598680,I00000403739,,,2014-07-31 00:00:00,,17,6,,0,C,2014_07_PA0011800_I00000403739_INC_NIBRS,,,
15663,73065908,6598680,I00000404182,,,2014-07-06 00:00:00,,22,6,,0,C,2014_07_PA0011800_I00000404182_INC_NIBRS,,,
15663,73065909,6598680,I00000404197,,,2014-07-07 00:00:00,,6,6,,0,C,2014_07_PA0011800_I00000404197_INC_NIBRS,,,
15663,73066684,6621130,I00000412268,,,2014-08-03 00:00:00,,1,6,,0,C,2014_08_PA0011800_I00000412268_INC_NIBRS,,,
15663,73065901,6621130,I00000403697,,,2014-08-06 00:00:00,,12,6,,0,C,2014_08_PA0011800_I00000403697_INC_NIBRS,,,
15663,73065904,6621130,I00000403810,,,2014-08-07 00:00:00,,12,6,,0,C,2014_08_PA0011800_I00000403810_INC_NIBRS,,,
15663,73065905,6621130,I00000403824,,,2014-08-07 00:00:00,,15,6,,0,C,2014_08_PA0011800_I00000403824_INC_NIBRS,,,
15663,73065906,6621130,I00000404035,,,2014-08-10 00:00:00,,12,6,,0,C,2014_08_PA0011800_I00000404035_INC_NIBRS,,,
15663,73065907,6621130,I00000404124,,,2014-08-11 00:00:00,,12,6,,0,C,2014_08_PA0011800_I00000404124_INC_NIBRS,,,
15663,73065910,6621130,I00000404350,,,2014-08-14 00:00:00,,17,6,,0,C,2014_08_PA0011800_I00000404350_INC_NIBRS,,,
15663,73065911,6621130,I00000404505,,,2014-08-06 00:00:00,,7,6,,0,C,2014_08_PA0011800_I00000404505_INC_NIBRS,,,
15663,73065912,6621130,I00000405226,,,2014-08-31 00:00:00,,4,6,,0,C,2014_08_PA0011800_I00000405226_INC_NIBRS,,,
15663,73065913,6643580,I00000405335,,,2014-09-01 00:00:00,,12,6,,0,C,2014_09_PA0011800_I00000405335_INC_NIBRS,,,
