agency_id,ori,legacy_ori,agency_name,short_name,agency_type_id,agency_type_name,tribe_id,campus_id,city_id,city_name,state_id,state_abbr,primary_county_id,primary_county,primary_county_fips,agency_status,submitting_agency_id,submitting_sai,submitting_name,submitting_state_abbr,start_year,dormant_year,current_year,revised_rape_start,current_nibrs_start_year,population,population_group_code,population_group_desc,population_source_flag,suburban_area_flag,core_city_flag,months_reported,nibrs_months_reported,past_10_years_reported,covered_by_id,covered_by_ori,covered_by_name,staffing_year,total_officers,total_civilians,icpsr_zip,icpsr_lat,icpsr_lng
15854,PA0042900,PA0042900,Rochester Township Police Department,Rochester Township,1,City,,,9402,Rochester,42,PA,2260,Beaver,42007,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2013,,2740,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,4,0,15074,40.68414,-80.350721
17253,PA065SP00,PA065SP00,State Police: Westmoreland County,State Police: Westmoreland County,4,State Police,,,,,42,PA,2321,Westmoreland,42129,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1964,,2016,2013,,133895,9A,"MSA counties 100,000 or over",L,Y,N,12,0,10,,,,2016,1,0,15012,40.311068,-79.466688
15904,PA0061700,PA0061700,Sinking Spring Police Department,Sinking Spring,1,City,,,9384,Reading,42,PA,2262,Berks,42011,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,4121,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,5,0,19608,40.413957,-75.92686
16057,PA0110200,PA0110200,"Conemaugh Township Police Department, Cambria County","Conemaugh Township, Cambria County",1,City,,,9129,Johnstown,42,PA,2267,Cambria,42021,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1983,,2016,2013,,1928,7,"Cities under 2,500",L,Y,N,12,0,10,,,,2016,2,0,15902,40.497668,-78.711398
16530,PA0340500,PA0340500,Mifflintown Police Department,Mifflintown,1,City,,,9229,Mifflintown,42,PA,2290,Juniata,42067,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2014,2004,931,7,"Cities under 2,500",L,N,N,0,0,0,16534,PA034SP00,State Police: Juniata County,1999,1,0,17059,40.530673,-77.400438
16175,PA0152800,PA0152800,Uwchlan Township Police Department,Uwchlan Township,1,City,,,9013,Exton,42,PA,2271,Chester,42029,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,18751,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,21,1,19341,39.973965,-75.749732
17328,PA21BCI0X,PA21BCI00,"State Police, Bureau of Criminal Investigation: Cumberland County","State Police, Bureau of Criminal Investigation: Cumberland County",4,State Police,,,,,42,PA,2277,Cumberland,42041,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2005,,2016,2013,,0,9E,MSA State Police,L,Y,N,12,0,10,,,,2007,7,0,,,
16281,PA0200000,PA0200000,Crawford County Sheriff's Office,Crawford,2,County,,,,,42,PA,2276,Crawford,42039,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2014,1984,0,8D,"Non-MSA counties under 10,000",L,N,N,0,0,0,16297,PA020SP00,State Police: Crawford County,,,,16335,41.68684,-80.107811
17232,PA0653300,PA0653300,New Florence Police Department,New Florence,1,City,,,9291,New Florence,42,PA,2321,Westmoreland,42129,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1998,,2016,2013,,667,7,"Cities under 2,500",L,Y,N,7,0,7,,,,2016,1,0,15944,40.311068,-79.466688
17177,PA0633900,PA0633900,"Hanover Township Police Department, Washington County","Hanover Township, Washington County",1,City,,,8856,Burgettstown,42,PA,2319,Washington,42125,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,,,2639,6,"Cities from 2,500 thru 9,999",L,Y,N,0,0,4,,,,2011,3,6,15021,40.200005,-80.252132
16461,PA0263600,PA0263600,State Park Rangers: Ohiopyle,State Park Rangers: Ohiopyle,6,Other State Agency,,,,,42,PA,2282,Fayette,42051,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2011,,2016,2013,,0,7,"Cities under 2,500",L,Y,N,12,0,5,,,,2015,8,29,     ,39.918725,-79.639946
16798,PA0432200,PA0432200,West Salem Township Police Department,West Salem Township,1,City,,,9065,Greenville,42,PA,2299,Mercer,42085,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2000,,2016,2013,,3473,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,7,1,16125,41.300014,-80.252786
15746,PA0023900,PA0023900,North Versailles Township Police Department,North Versailles Township,1,City,,,9315,North Versailles,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,12302,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,19,5,15137,40.46892,-79.98092
15773,PA0026600,PA0026600,Elizabeth Police Department,Elizabeth,1,City,,,8992,Elizabeth,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,,,2007,7,"Cities under 2,500",L,Y,N,11,0,7,,,,2016,2,0,15037,40.46892,-79.98092
16189,PA0154600,PA0154600,West Chester University,West Chester University,3,University or College,,877,,,42,PA,2271,Chester,42029,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1974,,2016,2013,,0,7,"Cities under 2,500",L,Y,N,12,0,10,,,,2016,22,0,19383,39.973965,-75.749732
16825,PA0451300,PA0451300,Tunkhannock Township Police Department,Tunkhannock Township,1,City,,,9365,Pocono Summit,42,PA,2301,Monroe,42089,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2014,2004,6671,6,"Cities from 2,500 thru 9,999",L,Y,N,0,0,0,16823,PA0450900,Pocono Mountain Regional,1994,1,0,18346,41.05624,-75.329065
15839,PA0041200,PA0041200,Freedom Police Department,Freedom,1,City,,,9040,Freedom,42,PA,2260,Beaver,42007,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,1530,7,"Cities under 2,500",L,Y,N,12,0,10,,,,2008,1,0,15042,40.68414,-80.350721
16648,PA0380500,PA0380500,Myerstown Police Department,Myerstown,1,City,,,9272,Myerstown,42,PA,2294,Lebanon,42075,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,3136,6,"Cities from 2,500 thru 9,999",L,Y,N,0,0,6,,,,2014,2,0,17067,40.367344,-76.458009
15885,PA005DE00,PA005DE00,Bureau of Narcotics: Bedford County,Bureau of Narcotics: Bedford County,6,Other State Agency,,,,,42,PA,2261,Bedford,42009,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1976,,2016,2013,,0,8D,"Non-MSA counties under 10,000",L,N,N,12,0,10,,,,,,,17120,39.99862,-78.494751
16675,PA0390600,PA0390600,Salisbury Township Police Department,Salisbury Township,1,City,,,8772,Allentown,42,PA,2295,Lehigh,42077,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1962,,2016,2013,,13715,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,17,2,18103,40.614241,-75.590627
17071,PA0570000,PA0570000,Sullivan  County Sheriff's Office,Sullivan ,2,County,,,,,42,PA,2313,Sullivan,42113,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2014,1995,0,8D,"Non-MSA counties under 10,000",L,N,N,0,0,0,17075,PA057SP00,State Police: Sullivan County,,,,18626,41.43979,-76.511525
16966,PA0520000,PA0520000,Pike County Sheriff's Office,Pike,2,County,,,,,42,PA,2308,Pike,42103,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,0,9D,"MSA counties under 10,000",L,Y,N,12,0,9,,,,2016,19,4,18337,41.325949,-75.031514
16629,PA0370600,PA0370600,New Wilmington Police Department,New Wilmington,1,City,,,9301,New Wilmington,42,PA,2293,Lawrence,42073,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,2193,7,"Cities under 2,500",L,N,N,12,0,7,,,,2016,5,0,16142,40.992735,-80.334446
16016,PA0094400,PA0094400,Wrightstown Township Police Department,Wrightstown Township,1,City,,,9588,Wycombe,42,PA,2265,Bucks,42017,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2014,1989,3140,6,"Cities from 2,500 thru 9,999",L,Y,N,0,0,0,15989,PA0091200,"Newtown Township, Bucks County",1988,2,1,18980,40.336887,-75.10706
16489,PA0300200,PA0300200,Carmichaels Police Department,Carmichaels,1,City,,,8869,Carmichaels,42,PA,2286,Greene,42059,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1971,,2016,2013,,465,7,"Cities under 2,500",L,N,N,11,0,8,,,,1998,0,1,15320,39.847707,-80.225655
16346,PA0222500,PA0222500,Liquor Control Board,Liquor Control Board,6,Other State Agency,,,,,42,PA,2278,Dauphin,42043,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1976,,2016,2014,,0,7,"Cities under 2,500",L,Y,N,0,0,0,16324,PA0220000,Dauphin,1978,241,110,17125,40.412565,-76.792634
16208,PA0160400,PA0160400,Knox Police Department,Knox,1,City,,,9138,Knox,42,PA,2272,Clarion,42031,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1974,,2016,2013,,1116,7,"Cities under 2,500",L,N,N,12,0,9,,,,2016,2,0,16232,41.198159,-79.420369
16893,PA047SP00,PA047SP00,State Police: Montour County,State Police: Montour County,4,State Police,,,,,42,PA,2303,Montour,42093,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1964,,2016,2013,,9702,9D,"MSA counties under 10,000",L,Y,N,12,0,10,,,,2016,1,0,17847,41.029261,-76.665259
16343,PA0222100,PA0222100,Royalton Police Department,Royalton,1,City,,,9224,Middletown,42,PA,2278,Dauphin,42043,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1983,,2016,2013,,1053,7,"Cities under 2,500",L,Y,N,11,0,8,,,,2016,5,0,17057,40.412565,-76.792634
15917,PA0063000,PA0063000,Bally Police Department,Bally,1,City,,,8796,Bally,42,PA,2262,Berks,42011,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2013,,1101,7,"Cities under 2,500",L,Y,N,12,0,10,,,,2016,2,0,19503,40.413957,-75.92686
17317,PA10BCI0X,PA10BCI00,"State Police, Bureau of Criminal Investigation: Butler County","State Police, Bureau of Criminal Investigation: Butler County",4,State Police,,,,,42,PA,2266,Butler,42019,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2004,,2016,2013,,0,9E,MSA State Police,L,Y,N,12,0,10,,,,,,,,,
16070,PA0111500,PA0111500,South Fork Police Department,South Fork,1,City,,,9465,South Fork,42,PA,2267,Cambria,42021,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,879,7,"Cities under 2,500",L,Y,N,12,0,9,,,,2016,1,0,15956,40.497668,-78.711398
16345,PA0222300,PA0222300,State Capitol Police,State Capitol Police,6,Other State Agency,,,,,42,PA,2278,Dauphin,42043,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2013,,0,7,"Cities under 2,500",L,Y,N,12,0,10,,,,2016,97,2,17125,40.412565,-76.792634
15727,PA0022100,PA0022100,Pleasant Hills Police Department,Pleasant Hills,1,City,,,9358,Pittsburgh,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,8287,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,18,2,15236,40.46892,-79.98092
16691,PA0400000,PA0400000,Luzerne County Sheriff's Office,Luzerne,2,County,,,,,42,PA,2296,Luzerne,42079,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,,,0,9D,"MSA counties under 10,000",L,Y,N,0,0,3,,,,2010,10,0,18711,41.172787,-75.976035
16817,PA0450300,PA0450300,Stroudsburg Police Department,Stroudsburg,1,City,,,9487,Stroudsburg,42,PA,2301,Monroe,42089,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2014,2000,5438,6,"Cities from 2,500 thru 9,999",L,Y,N,0,0,0,16822,PA0450800,Stroud Area Regional,1999,15,4,18360,41.05624,-75.329065
16853,PA0462400,PA0462400,Rockledge Police Department,Rockledge,1,City,,,9122,Jenkintown,42,PA,2302,Montgomery,42091,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,2550,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,9,,,,2016,4,0,19046,40.209999,-75.370201
16766,PA0420100,PA0420100,Bradford Police Department,Bradford,1,City,,,8842,Bradford,42,PA,2298,Mckean,42083,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,8504,6,"Cities from 2,500 thru 9,999",L,N,N,12,0,10,,,,2016,18,0,16701,41.81459,-78.572463
16510,PA0321000,PA0321000,Indiana University,Indiana University,3,University or College,,268,,,42,PA,2288,Indiana,42063,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2013,,0,7,"Cities under 2,500",L,N,N,12,0,10,,,,2016,21,10,15705,40.651432,-79.087545
16776,PA042BF00,PA042BF00,Bureau of Forestry: McKean County,Bureau of Forestry: McKean County,6,Other State Agency,,,,,42,PA,2298,Mckean,42083,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1996,,2016,2013,,0,8D,"Non-MSA counties under 10,000",L,N,N,12,0,7,,,,2007,1,0,17120,41.81459,-78.572463
15676,PA0020500,PA0020500,Carnegie Police Department,Carnegie,1,City,,,8870,Carnegie,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,7898,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,11,1,15106,40.46892,-79.98092
15834,PA0040600,PA0040600,Midland Police Department,Midland,1,City,,,9225,Midland,42,PA,2260,Beaver,42007,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,2565,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,3,0,15059,40.68414,-80.350721
16399,PA0234800,PA0234800,Delaware County District Attorney Criminal Investigation Division,Delaware County District Attorney Criminal Investigation Division,5,Other,,,,,42,PA,2279,Delaware,42045,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1979,,2016,2013,,0,9D,"MSA counties under 10,000",L,Y,N,9,0,9,,,,2016,36,10,19063,39.91667,-75.398786
17167,PA0632900,PA0632900,North Charleroi Police Department,North Charleroi,1,City,,,9311,North Charleroi,42,PA,2319,Washington,42125,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1976,,2016,2014,2013,1282,7,"Cities under 2,500",L,Y,N,0,0,5,23069,PA0636000,Charelroi Regional,2011,1,0,15022,40.200005,-80.252132
16203,PA015SP00,PA015SP00,State Police: Chester County,State Police: Chester County,4,State Police,,,,,42,PA,2271,Chester,42029,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1964,,2016,2013,,115230,9A,"MSA counties 100,000 or over",L,Y,N,12,0,10,,,,2016,1,0,19320,39.973965,-75.749732
15675,PA0020400,PA0020400,Brentwood Police Department,Brentwood,1,City,,,9358,Pittsburgh,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,9544,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,8,,,,2016,14,2,15227,40.46892,-79.98092
16733,PA0404700,PA0404700,"Salem Township Police Department, Luzerne County","Salem Township, Luzerne County",1,City,,,8820,Berwick,42,PA,2296,Luzerne,42079,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2007,,2016,2013,,4210,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,9,,,,2016,5,0,18603,41.172787,-75.976035
16712,PA0402100,PA0402100,Plains Township Police Department,Plains Township,1,City,,,9360,Plains,42,PA,2296,Luzerne,42079,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,9783,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,18,1,18705,41.172787,-75.976035
16726,PA0403800,PA0403800,White Haven Borough Police Department,White Haven Borough,1,City,,,9571,White Haven,42,PA,2296,Luzerne,42079,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,1105,7,"Cities under 2,500",L,Y,N,0,0,8,,,,2015,2,0,18661,41.172787,-75.976035
16790,PA0431100,PA0431100,Shenango Township Police Department,Shenango Township,1,City,,,9559,West Middlesex,42,PA,2299,Mercer,42085,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2014,,3840,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,1,,,,2016,7,0,16159,41.300014,-80.252786
16738,PA0405600,PA0405600,"Butler Township Police Department, Luzerne County","Butler Township, Luzerne County",1,City,,,8964,Drums,42,PA,2296,Luzerne,42079,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2013,,9556,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,9,,,,2016,10,1,18222,41.172787,-75.976035
16158,PA0151000,PA0151000,Phoenixville Police Department,Phoenixville,1,City,,,9354,Phoenixville,42,PA,2271,Chester,42029,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,16631,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,9,,,,2016,30,1,19460,39.973965,-75.749732
16278,PA019DE00,PA019DE00,Bureau of Narcotics: Columbia County,Bureau of Narcotics: Columbia County,6,Other State Agency,,,,,42,PA,2275,Columbia,42037,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1976,,2016,2013,,0,9D,"MSA counties under 10,000",L,Y,N,12,0,10,,,,,,,17120,41.045517,-76.40426
16751,PA0410100,PA0410100,Tiadaghton Valley Regional Police Department,Tiadaghton Valley Regional,1,City,,,9125,Jersey Shore,42,PA,2297,Lycoming,42081,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,6611,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,10,1,17740,41.34362,-77.055225
25374,PA0096300,PA0096300,Central Bucks Regional Police Department,Central Bucks Regional,1,City,,,8962,Doylestown,42,PA,2265,Bucks,42017,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2014,,2016,,,11313,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,3,,,,2016,27,3,,,
15906,PA0061900,PA0061900,Western Berks Regional Police Department,Western Berks Regional,1,City,,,9554,Wernersville,42,PA,2262,Berks,42011,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2013,,4606,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,5,1,19565,40.413957,-75.92686
15742,PA0023400,PA0023400,McCandless Police Department,McCandless,1,City,,,9569,Wexford,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,29014,4,"Cities from 25,000 thru 49,999",L,Y,N,12,0,10,,,,2016,28,2,15090,40.46892,-79.98092
15693,PA0020N00,PA0020N00,Aleppo Township Police Department,Aleppo Township,1,City,,,9431,Sewickley,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1987,,2016,2013,,1911,7,"Cities under 2,500",L,Y,N,12,0,8,,,,2016,14,3,15143,40.46892,-79.98092
16382,PA0232600,PA0232600,Radnor Township Police Department,Radnor Township,1,City,,,9548,Wayne,42,PA,2279,Delaware,42045,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,31464,4,"Cities from 25,000 thru 49,999",L,Y,N,12,0,10,,,,2016,42,4,19087,39.91667,-75.398786
16287,PA0200800,PA0200800,Linesville Police Department,Linesville,1,City,,,9177,Linesville,42,PA,2276,Crawford,42039,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,1001,7,"Cities under 2,500",L,N,N,12,0,10,,,,2016,6,0,16424,41.68684,-80.107811
16558,PA0352600,PA0352600,Newton Township Police Department,Newton Township,1,City,,,8895,Clarks Summit,42,PA,2291,Lackawanna,42069,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,2847,6,"Cities from 2,500 thru 9,999",L,Y,N,0,0,7,,,,2013,1,0,18411,41.44025,-75.609587
16296,PA020DE00,PA020DE00,Bureau of Narcotics: Crawford County,Bureau of Narcotics: Crawford County,6,Other State Agency,,,,,42,PA,2276,Crawford,42039,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1976,,2016,2013,,0,8D,"Non-MSA counties under 10,000",L,N,N,12,0,10,,,,,,,17120,41.68684,-80.107811
